Time X Y
2159.0 18.05263157894737 18.05263157894737
2160.0 17.35 17.35
2161.0 17.747663551401867 17.747663551401867
2162.0 16.819277108433734 16.819277108433734
2163.0 17.333333333333332 17.333333333333332
2164.0 16.650943396226417 16.650943396226417
2165.0 16.544642857142858 16.544642857142858
2166.0 17.05263157894737 17.05263157894737
2167.0 16.35 16.35
2168.0 16.747663551401867 16.747663551401867
2169.0 15.819277108433734 15.819277108433734
2170.0 16.333333333333332 16.333333333333332
2171.0 15.650943396226415 15.650943396226415
2172.0 15.544642857142858 15.544642857142858
2173.0 16.05263157894737 16.05263157894737
2175.0 15.74766355140187 15.74766355140187
2176.0 14.819277108433734 14.819277108433734
2240.0 14.666666666666666 14.666666666666666
2241.0 15.556603773584905 15.556603773584905
2242.0 14.919642857142858 14.919642857142858
2369.0 38.05263157894737 38.05263157894737
2370.0 37.35 37.35
2371.0 37.74766355140187 37.74766355140187
2372.0 36.81927710843374 36.81927710843374
2373.0 37.333333333333336 37.333333333333336
2374.0 36.65094339622642 36.65094339622642
2375.0 36.544642857142854 36.544642857142854
2376.0 37.05263157894737 37.05263157894737
2377.0 36.35 36.35
2378.0 36.74766355140187 36.74766355140187
2379.0 35.81927710843374 35.81927710843374
2380.0 36.333333333333336 36.333333333333336
2381.0 35.65094339622642 35.65094339622642
2382.0 35.544642857142854 35.544642857142854
2383.0 36.05263157894737 36.05263157894737
2384.0 35.35 35.35
2385.0 35.74766355140187 35.74766355140187
2386.0 34.81927710843374 34.81927710843374
2387.0 35.333333333333336 35.333333333333336
2388.0 34.65094339622642 34.65094339622642
2389.0 34.544642857142854 34.544642857142854
2390.0 35.05263157894737 35.05263157894737
2391.0 34.35 34.35
2392.0 34.74766355140187 34.74766355140187
2393.0 33.81927710843374 33.81927710843374
2394.0 34.333333333333336 34.333333333333336
2395.0 33.65094339622642 33.65094339622642
2396.0 33.544642857142854 33.544642857142854
2397.0 34.05263157894737 34.05263157894737
2398.0 33.35 33.35
2399.0 33.74766355140187 33.74766355140187
2400.0 32.81927710843374 32.81927710843374
2401.0 33.333333333333336 33.333333333333336
2402.0 32.65094339622642 32.65094339622642
2403.0 32.544642857142854 32.544642857142854
2404.0 33.05263157894737 33.05263157894737
2405.0 32.35 32.35
2406.0 32.74766355140187 32.74766355140187
2407.0 31.819277108433734 31.819277108433734
2408.0 32.333333333333336 32.333333333333336
2409.0 31.650943396226417 31.650943396226417
2410.0 31.544642857142858 31.544642857142858
2411.0 32.05263157894737 32.05263157894737
2412.0 31.35 31.35
2413.0 31.747663551401867 31.747663551401867
2414.0 30.819277108433734 30.819277108433734
2415.0 31.333333333333332 31.333333333333332
2416.0 30.650943396226417 30.650943396226417
2417.0 30.544642857142858 30.544642857142858
2418.0 31.05263157894737 31.05263157894737
2419.0 30.35 30.35
2420.0 30.747663551401867 30.747663551401867
2421.0 29.819277108433734 29.819277108433734
2422.0 30.333333333333332 30.333333333333332
2423.0 29.650943396226417 29.650943396226417
2424.0 29.544642857142858 29.544642857142858
2425.0 30.05263157894737 30.05263157894737
2426.0 29.35 29.35
2427.0 29.747663551401867 29.747663551401867
